feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
f27c18211f38a2b8824f2a0ffa75d352	BirthMode	CSR	1.04546137402864	0.385213465146689	91	54	0.00801467179525477	0.192352123086114
X94e1ce4bbbed8aed7c95d0a0b492b4e9	BirthMode	CS	-1.13658336178206	0.529432312340557	91	53	0.0345923184353375	0.316239463972056
db35c906865fb1665ab2ed219d1e567e	BirthMode	CSR	-0.497332872678929	0.237949968866494	91	91	0.039529932996507	0.316239463972056
X264d967e6d61a657b841b0165db6464d	BirthMode	CS	0.308207784811741	0.175183036582807	91	16	0.0820341281427587	0.328136512571035
X94e1ce4bbbed8aed7c95d0a0b492b4e9	BirthMode	CSR	-0.962234060046633	0.540897801340678	91	53	0.0787395399569535	0.328136512571035
cd1032dccdcdadb3b177b8bfd184fe52	BirthMode	CSR	0.256136475749143	0.137218940196461	91	91	0.0653223456214934	0.328136512571035
X438fb020cf251f2c2f4e89552e4a78ff	BirthMode	CSR	-1.16318602833841	0.974232443087669	91	77	0.23574236711922	0.471484734238441
X438fb020cf251f2c2f4e89552e4a78ff	Sex	M	-0.970716154839961	0.798228130587235	91	77	0.227240441673941	0.471484734238441
f27c18211f38a2b8824f2a0ffa75d352	Sex	M	0.39554882456694	0.315621006406376	91	54	0.21347610530001	0.471484734238441
X264d967e6d61a657b841b0165db6464d	BirthMode	CSR	0.242220010062688	0.17897683445296	91	16	0.179446779910074	0.471484734238441
X264d967e6d61a657b841b0165db6464d	Sex	M	0.186072140586724	0.146642975192884	91	16	0.207868724772319	0.471484734238441
db35c906865fb1665ab2ed219d1e567e	Sex	M	0.253084212567497	0.19496205466081	91	91	0.197676841166855	0.471484734238441
cd1032dccdcdadb3b177b8bfd184fe52	Sex	M	-0.11970861549474	0.112429039795718	91	91	0.289936097340716	0.535266641244398
a48efa77549a0058f29816ef3038a36e	BirthMode	CS	0.548270830333331	0.562690118512189	91	78	0.332572145502598	0.570123678004453
X5467dddfc6f0c07ff660f571f4d731ad	Sex	M	-0.413572819998655	0.528541383730155	91	61	0.436057424359915	0.691383069647412
cd1032dccdcdadb3b177b8bfd184fe52	BirthMode	CS	0.0994720045448379	0.134310290456101	91	91	0.460922046431608	0.691383069647412
f27c18211f38a2b8824f2a0ffa75d352	BirthMode	CS	-0.236241486915253	0.3770480395591	91	54	0.53259133439266	0.748242588003751
db35c906865fb1665ab2ed219d1e567e	BirthMode	CS	-0.135860560033948	0.23290610892871	91	91	0.561181941002814	0.748242588003751
a48efa77549a0058f29816ef3038a36e	Sex	M	0.222817139929435	0.47101908209737	91	78	0.637359868839897	0.764831842607877
X5467dddfc6f0c07ff660f571f4d731ad	BirthMode	CSR	0.308112267616068	0.645081454553038	91	61	0.634109189455176	0.764831842607877
X438fb020cf251f2c2f4e89552e4a78ff	BirthMode	CS	0.317008830673068	0.95358149695312	91	77	0.740356553660456	0.842138824969218
X5467dddfc6f0c07ff660f571f4d731ad	BirthMode	CS	0.154681508623881	0.631407569573237	91	61	0.807049707262167	0.842138824969218
X94e1ce4bbbed8aed7c95d0a0b492b4e9	Sex	M	0.121278577049162	0.443179493627335	91	53	0.78499788569593	0.842138824969218
a48efa77549a0058f29816ef3038a36e	BirthMode	CSR	0.0863336167779021	0.574875845023207	91	78	0.880971929006651	0.880971929006651
