feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X0d55107b13eea5f6c3644255663d04f6	Sex	M	3.23256336413028	0.709935989311642	70	54	2.33229415800286e-05	0.0195213021024839
b89797007a8a912e076a26d9d01e7d6d	Sex	M	2.35856797070203	0.590235216009858	70	57	0.000164859473107709	0.0559444768231242
X41b1495424f06c9624f04dd34f3bc8bb	Sex	M	2.57029131281328	0.652675077436049	70	63	0.000200517838075714	0.0559444768231242
ca4154b2af818f7e39d6113e36e89ef3	Sex	M	2.30153190276595	0.601529752097924	70	57	0.000291576732721636	0.0610124313220023
