feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X9179082205356f48318aba87639426b1	Sex	M	1.71770620886336	0.376952886939254	70	39	2.30294325952411e-05	0.00497435744057207
db66ab43add889efc6f36d999d74bd9f	BirthMode	CSR	2.67033682416079	0.763538647126373	70	55	0.000846018748804803	0.0609133499139458
f3b97a44d007c4a516573a5f19987ac2	BirthMode	CSR	-1.56223184160722	0.442405767914197	70	70	0.000759899669143488	0.0609133499139458
f27c18211f38a2b8824f2a0ffa75d352	BirthMode	CSR	2.43819061396527	0.717249625303422	70	63	0.00114985385697301	0.0620921082765423
