feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
f27c18211f38a2b8824f2a0ffa75d352	BirthMode	CSR	2.6095089622722	0.731138618910802	70	63	0.000673530333277975	0.0202059099983392
a1008f2cef2fbdb6e9e4d8e6baae6b6a	Sex	M	-0.869862640521304	0.337039148392351	70	51	0.0120846069882363	0.126637658559746
cd1032dccdcdadb3b177b8bfd184fe52	BirthMode	CS	0.357861570797199	0.145981973115733	70	70	0.0168850211412995	0.126637658559746
cd1032dccdcdadb3b177b8bfd184fe52	Sex	M	0.306189941490718	0.122555799967942	70	70	0.0149749257127885	0.126637658559746
a48efa77549a0058f29816ef3038a36e	BirthMode	CS	-0.591248725780634	0.273231429071994	70	24	0.0340951840834481	0.204571104500689
X438fb020cf251f2c2f4e89552e4a78ff	BirthMode	CSR	-1.65878963361699	0.823027049952714	70	64	0.0479302286332882	0.21613165204566
a48efa77549a0058f29816ef3038a36e	BirthMode	CSR	-0.559496314670202	0.280771007426402	70	24	0.050430718810654	0.21613165204566
db35c906865fb1665ab2ed219d1e567e	Sex	M	-0.550178268817703	0.300453747972978	70	70	0.0715910423261071	0.247753136727844
f5e7b0432a0779c0c404e9453474c530	BirthMode	CSR	-0.759633479209607	0.418913416970258	70	70	0.0743259410183533	0.247753136727844
db35c906865fb1665ab2ed219d1e567e	BirthMode	CSR	0.561869524890654	0.367760086462087	70	70	0.131337013693688	0.394011041081064
X438fb020cf251f2c2f4e89552e4a78ff	Sex	M	0.953465129148837	0.67239912906353	70	64	0.160893773553842	0.400096405224171
X264d967e6d61a657b841b0165db6464d	Sex	M	-0.470415797804751	0.352572922172415	70	19	0.18671165577128	0.400096405224171
f5e7b0432a0779c0c404e9453474c530	Sex	M	0.460163800741051	0.342245150678842	70	70	0.183375300841583	0.400096405224171
cd1032dccdcdadb3b177b8bfd184fe52	BirthMode	CSR	0.207174093283695	0.150010215870878	70	70	0.17191694173205	0.400096405224171
f5e7b0432a0779c0c404e9453474c530	BirthMode	CS	-0.437439882022995	0.407664283521934	70	70	0.287161150535613	0.574322301071227
a1008f2cef2fbdb6e9e4d8e6baae6b6a	BirthMode	CSR	0.383423096474643	0.412541188752377	70	51	0.356059570125891	0.618159133733891
X5467dddfc6f0c07ff660f571f4d731ad	Sex	M	0.527779615790205	0.552599224044578	70	60	0.343019573763028	0.618159133733891
X94e1ce4bbbed8aed7c95d0a0b492b4e9	BirthMode	CS	-0.346309602741011	0.384386475669385	70	18	0.370895480240335	0.618159133733891
a48efa77549a0058f29816ef3038a36e	Sex	M	0.163459809313957	0.22938514702603	70	24	0.478605223770435	0.676815456102654
X264d967e6d61a657b841b0165db6464d	BirthMode	CS	-0.287282633489174	0.419966177523805	70	19	0.49633133447528	0.676815456102654
X5467dddfc6f0c07ff660f571f4d731ad	BirthMode	CS	0.461422783669438	0.658226906350835	70	60	0.485761860916382	0.676815456102654
db35c906865fb1665ab2ed219d1e567e	BirthMode	CS	0.252036277567946	0.357884579681952	70	70	0.483761456666175	0.676815456102654
X94e1ce4bbbed8aed7c95d0a0b492b4e9	BirthMode	CSR	0.209965798604489	0.394993278706384	70	18	0.596809867878243	0.77844765375423
X438fb020cf251f2c2f4e89552e4a78ff	BirthMode	CS	0.207760047739895	0.800926203473604	70	64	0.796134243717087	0.955361092460505
X264d967e6d61a657b841b0165db6464d	BirthMode	CSR	0.113531754189844	0.431554770799463	70	19	0.793311449305752	0.955361092460505
f27c18211f38a2b8824f2a0ffa75d352	BirthMode	CS	-0.0102907035411049	0.711505263758715	70	63	0.988504002819455	0.998649030952181
f27c18211f38a2b8824f2a0ffa75d352	Sex	M	-0.00101522732608719	0.597327840693184	70	63	0.998649030952181	0.998649030952181
a1008f2cef2fbdb6e9e4d8e6baae6b6a	BirthMode	CS	0.015983875346681	0.401463169531199	70	51	0.968361565810928	0.998649030952181
X5467dddfc6f0c07ff660f571f4d731ad	BirthMode	CSR	0.102730534136811	0.67639009260019	70	60	0.879744429306691	0.998649030952181
X94e1ce4bbbed8aed7c95d0a0b492b4e9	Sex	M	-0.0196984346623305	0.322702803757641	70	18	0.951510207231224	0.998649030952181
