id,lfc.BirthModeCSR,lfc.BirthModeVF,lfc.SexM,se.BirthModeCSR,se.BirthModeVF,se.SexM,W.BirthModeCSR,W.BirthModeVF,W.SexM,p_val.BirthModeCSR,p_val.BirthModeVF,p_val.SexM,q_val.BirthModeCSR,q_val.BirthModeVF,q_val.SexM,diff_abn.BirthModeCSR,diff_abn.BirthModeVF,diff_abn.SexM,Kingdom,Phylum,Class,Order,Family,Genus,Species,ASV,level
c3342d2a9a35fb23f494d299efedfcb9,-0.242779819932837,-0.108143620146398,-0.134909857965644,0.152354308430994,0.241900828386464,0.189268976665428,-1.59352119695913,-0.447057667672085,-0.71279435405901,0.11104331697868,0.654833422943873,0.475973019830843,0.337668168062493,0.957468699901644,0.745001248430885,FALSE,FALSE,FALSE,k_d__Bacteria,p_Proteobacteria,c_Gammaproteobacteria,o_Enterobacterales,f_Enterobacteriaceae,g_Escherichia-Shigella,s_,asv_123,Family
7c60bd2ffe3eed870549edc57875acf8,-0.270149567510702,-0.421569529808711,0.32109033272465,0.372330101007797,0.3575922368301,0.313028537097699,-0.725564671724044,-1.17891130284522,1.02575418746705,0.468105685230571,0.238433496500118,0.3050074653117,0.767652588356358,0.898653611441839,0.610014930623399,FALSE,FALSE,FALSE,k_d__Bacteria,p_Proteobacteria,c_Gammaproteobacteria,o_Burkholderiales,f_Sutterellaceae,g_Parasutterella,s_uncultured_organism,asv_142,Family
94e1ce4bbbed8aed7c95d0a0b492b4e9,0.0410344126937293,-0.035332544130821,0.0510235851411845,0.180666555198565,0.180503335539182,0.157893229075965,0.22712788567109,-0.195744549679812,0.323152458403623,0.820324300989872,0.844810113254374,0.746579783545559,0.868578671636335,0.957468699901644,0.926788696815177,FALSE,FALSE,FALSE,k_d__Bacteria,p_Deferribacterota,c_Deferribacteres,o_Deferribacterales,f_Deferribacteraceae,g_Mucispirillum,s_,asv_180,Family
428a6b3af0339c2456190db998ea95aa,-0.323337496178234,-0.0112450319247856,-0.0850038260422988,0.143257453133249,0.136397050805578,0.108215374730167,-2.25703786509095,-0.0824433655887058,-0.785505999071332,0.0240057088384579,0.934294152645405,0.432156954384439,0.0992932242806233,0.960988271292416,0.740840493230467,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Christensenellales,f_Christensenellaceae,g_Christensenellaceae_R-7_group,s_unidentified,asv_209,Family
d8f099d313df42c4bd55367dfcba5b1e,-1.21262017191785,-0.151288598753881,0.599027846881022,0.433410356728414,0.434574632066928,0.357677220069839,-2.79785693417961,-0.348130303957967,1.6747721500521,0.00514428929606983,0.727742326826882,0.0939789451073311,0.0353180276047105,0.957468699901644,0.240091525909147,TRUE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Clostridiales,f_Clostridiaceae,g_Clostridium_sensu_stricto_1,s_,asv_268,Family
c8332928d52ce20e6d1f8dc65a5501e1,0.363440880581288,0.237057954089035,-0.418022586758325,0.229038925515384,0.205515322754585,0.175136874206283,1.5868083547959,1.15348067925873,-2.38683366168773,0.112556056020831,0.248713143323517,0.0169941783985094,0.337668168062493,0.898653611441839,0.122358084469268,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Clostridia_vadinBB60_group,f_Clostridia_vadinBB60_group,g_Clostridia_vadinBB60_group,s_unidentified,asv_314,Family
6c6dc0a7cd6856d4d841ce4192a2a325,-0.277367546801158,-0.0666223715461355,0.0535913126278302,0.279577045020553,0.278389677090307,0.238080913912747,-0.992096997021941,-0.239313369096383,0.225097055228335,0.321150211294201,0.810862599517548,0.821903771789755,0.587382081469781,0.957468699901644,0.942285640236909,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Peptostreptococcales-Tissierellales,f_Peptostreptococcaceae,g_Romboutsia,s_,asv_360,Family
684ec7bae4bb914632362dd52a015b02,0.0990545885746836,-0.0378142773408889,-0.013162150576047,0.161871712857185,0.137949689313223,0.124956714884298,0.611932664616187,-0.274116437152891,-0.105333679652465,0.540582308942159,0.783995142442916,0.916111039119218,0.769991037964771,0.957468699901644,0.942285640236909,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Peptostreptococcales-Tissierellales,f_Anaerovoracaceae,g_Family_XIII_AD3011_group,s_uncultured_bacterium,asv_394,Family
c0a64c29b86aa9015d95d6ac55f9ddaa,-0.110642726924753,0.241879002089658,-0.173058241778294,0.269550970709649,0.255842223734181,0.216351075168809,-0.410470519299053,0.94542252861658,-0.799895455306911,0.681460825146303,0.344443205121251,0.42377137112867,0.791373861460222,0.898653611441839,0.740840493230467,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Bacilli,o_RF39,f_RF39,g_RF39,s_,asv_458,Family
306e31ae31e2479962fd9f5e95660548,-0.240248170175367,-0.332028248430921,-0.0731113368406928,0.212569663529847,0.221667713843329,0.168686176922216,-1.13020910973796,-1.49786472136214,-0.433416289198408,0.25838812208909,0.134168401160032,0.664712368750126,0.547174846776897,0.898653611441839,0.871838846166574,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Bacilli,o_Acholeplasmatales,f_Acholeplasmataceae,g_Anaeroplasma,s_uncultured_bacterium,asv_548,Family
031576b29e776dff6924cd6319f5840f,-0.28665745671904,0.128324470080409,-0.226476997235932,0.112006281873943,0.162436390237439,0.127039072756213,-2.55929803153055,0.789998287285455,-1.78273496745793,0.0104883780855827,0.429528768566192,0.0746294563727768,0.0539402301544255,0.898653611441839,0.231338238480951,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Bacilli,o_Erysipelotrichales,f_Erysipelatoclostridiaceae,g_Erysipelatoclostridium,s_,asv_588,Family
c4a7d3b208ece70a26268344fbb93c52,0.576935429635975,-0.191410963869198,-0.654627867849308,0.33645676004552,0.377033676144399,0.298918359839092,1.71473870686361,-0.507676040577048,-2.18998882571715,0.0863931435820452,0.611680553778071,0.0285250472320137,0.311015316895363,0.957468699901644,0.146700242907499,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Bacilli,o_Erysipelotrichales,f_Erysipelotrichaceae,g_Turicibacter,s_,asv_635,Family
db35c906865fb1665ab2ed219d1e567e,0.242457539654433,-0.212350942003753,-0.390701893775031,0.210317055581091,0.280553235998016,0.225772404258382,1.15281919949164,-0.756900704596594,-1.73051217246151,0.248984602199628,0.449109353217375,0.0835388083403436,0.547174846776897,0.898653611441839,0.231338238480951,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Bacilli,o_Lactobacillales,f_Lactobacillaceae,g_Lactobacillus,s_,asv_698,Family
