id,lfc.BirthModeCSR,lfc.BirthModeVF,lfc.SexM,lfc.Age_groupWeek3,lfc.Age_groupWeek6,lfc.Age_groupWeek9.14,se.BirthModeCSR,se.BirthModeVF,se.SexM,se.Age_groupWeek3,se.Age_groupWeek6,se.Age_groupWeek9.14,W.BirthModeCSR,W.BirthModeVF,W.SexM,W.Age_groupWeek3,W.Age_groupWeek6,W.Age_groupWeek9.14,p_val.BirthModeCSR,p_val.BirthModeVF,p_val.SexM,p_val.Age_groupWeek3,p_val.Age_groupWeek6,p_val.Age_groupWeek9.14,q_val.BirthModeCSR,q_val.BirthModeVF,q_val.SexM,q_val.Age_groupWeek3,q_val.Age_groupWeek6,q_val.Age_groupWeek9.14,diff_abn.BirthModeCSR,diff_abn.BirthModeVF,diff_abn.SexM,diff_abn.Age_groupWeek3,diff_abn.Age_groupWeek6,diff_abn.Age_groupWeek9.14,Kingdom,Phylum,Class,Order,Family,Genus,Species,ASV,level
a48efa77549a0058f29816ef3038a36e,-0.121961051736182,0.0791231593382334,0.0493777452941895,0.97470389820546,0.28260471311675,0.101685631892491,0.0970610851904753,0.0951537705187542,0.0810580279230717,0.118015720099623,0.0980752334161356,0.0781910620055185,-1.25653913199963,0.831529417141056,0.609165391255898,8.25910223979196,2.88150946241088,1.30047641359974,0.208920567400096,0.405674617029683,0.542414817598236,1.46772173415341e-16,0.00395775350904985,0.193437735075489,0.555463413325651,0.719541982131813,0.90926172386727,6.14608476176739e-15,0.0294632761229266,0.722614880365541,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,k_Bacteria,p_Cyanobacteria,c_Vampirivibrionia,o_Gastranaerophilales,f_Gastranaerophilales,g_Gastranaerophilales,s_,asv_89,ASV
f2d453403c34d1cd8c79163f1711eafd,0.049263369357101,-0.0642893705631583,0.00919697427671677,0.933414124361965,0.0584549524863352,0.0571381108459138,0.0929847350643821,0.0887709104236195,0.0761928696616926,0.116821620062687,0.0372935169833136,0.0368803982712651,0.529800609992504,-0.724216640973558,0.120706495470674,7.99008029387962,1.56742933396413,1.5492812855666,0.596250182252799,0.468932743774084,0.903923513977145,1.34850895672199e-15,0.117014371839173,0.12131411651241,0.882819650774799,0.751638608441714,0.983743573108463,4.51750500501866e-14,0.286431683362211,0.614496601933474,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,k_Bacteria,p_Cyanobacteria,c_Vampirivibrionia,o_Gastranaerophilales,f_Gastranaerophilales,g_Gastranaerophilales,s_,asv_90,ASV
264d967e6d61a657b841b0165db6464d,0.0199217787602127,-0.12118939471192,-0.0221214436017933,-0.236020391612721,-0.132030505554126,-0.0679396506353488,0.0932340303945785,0.0821091525659785,0.0661336888730333,0.102015765531093,0.112741456775712,0.130423012289734,0.213674971208486,-1.47595476173669,-0.334495836823243,-2.31356781360216,-1.17109100174914,-0.520917662018273,0.83080053065339,0.139956036985319,0.738005431901058,0.0206914409325495,0.241562200372378,0.602424131076907,0.943423356687589,0.504142713871847,0.929472776628793,0.0466841580433595,0.452085682261155,0.919529930149327,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,k_Bacteria,p_Desulfobacterota,c_Desulfovibrionia,o_Desulfovibrionales,f_Desulfovibrionaceae,g_uncultured,s_uncultured_Desulfovibrionales,asv_113,ASV
c3342d2a9a35fb23f494d299efedfcb9,-0.371488237087425,-0.2398163441034,-0.0956578654504769,0.600724018968778,0.295700718731034,0.230916952464505,0.161902421143536,0.188080266046014,0.138995250732961,0.18462172193605,0.164359751859049,0.1335279092727,-2.29451934358707,-1.27507446232945,-0.688209596702379,3.25381007537597,1.79910662669179,1.72935346417288,0.0217606852602693,0.202282887412341,0.491320801452152,0.00113868380470364,0.0720018156165688,0.0837458533277779,0.249166875521081,0.584179028302882,0.90926172386727,0.00403425333645464,0.204256476905928,0.5725481809144,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,k_Bacteria,p_Proteobacteria,c_Gammaproteobacteria,o_Enterobacterales,f_Enterobacteriaceae,g_Escherichia-Shigella,s_,asv_123,ASV
7c60bd2ffe3eed870549edc57875acf8,0.112365005150032,0.00802427863882309,0.190814806830663,-0.844994441256622,0.507499180700754,0.0817652375316454,0.193718566774418,0.193182738461436,0.155148656441256,0.233329363122814,0.261661583629946,0.262502514757508,0.580042517457187,0.0415372444905316,1.22988372060387,-3.62146636817354,1.93952499125161,0.311483635146039,0.561885946083011,0.966867601653382,0.218740651208009,0.000292937892257075,0.0524374444592606,0.755432981815899,0.882819650774799,0.993584157818085,0.732388818472001,0.00144714113388414,0.170548969843226,0.946806391371251,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,k_Bacteria,p_Proteobacteria,c_Gammaproteobacteria,o_Burkholderiales,f_Sutterellaceae,g_Parasutterella,s_uncultured_organism,asv_142,ASV
94e1ce4bbbed8aed7c95d0a0b492b4e9,0.116220240840998,0.238865697352811,-0.0416018170358044,0.58848530455028,-0.136072804195471,-0.12576783649902,0.131563238627303,0.118547966199817,0.101628870475667,0.167527708599864,0.141175320152054,0.146129158889263,0.883379293894026,2.01492868254014,-0.409350382830093,3.51276400464512,-0.963856884113404,-0.860662152954204,0.377031374387402,0.0439121221698582,0.682282546308743,0.000443471183468139,0.335117682794191,0.389424143563108,0.721745773827312,0.257325789708848,0.929472776628793,0.00194201933291182,0.563158024417538,0.898206406219735,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,k_Bacteria,p_Deferribacterota,c_Deferribacteres,o_Deferribacterales,f_Deferribacteraceae,g_Mucispirillum,s_,asv_180,ASV
428a6b3af0339c2456190db998ea95aa,-0.188786013400683,0.0615041782577882,-0.0263439960853964,-0.248952582685077,-0.0913094035447177,-0.0426983085347926,0.064137472847846,0.0720826142441474,0.055744119871748,0.0901822871959974,0.0989810225045592,0.0979715124621496,-2.94345887073758,0.853245666832649,-0.472587891709595,-2.76054855588233,-0.922494042133298,-0.435823715095637,0.00324566946445026,0.393523083602123,0.636507222685694,0.00577043794720589,0.356270936590177,0.662964636199243,0.121739702078402,0.719541982131813,0.926655572575079,0.0158644202060405,0.582198847598581,0.933877912765917,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,k_Bacteria,p_Firmicutes,c_Clostridia,o_Christensenellales,f_Christensenellaceae,g_Christensenellaceae_R-7_group,s_unidentified,asv_209,ASV
bbaa5cb76e0ce9916868dd33bb0b5aad,-0.0107943897281702,-0.161164034694836,0.0171131547263975,0.207457278967729,-0.00150541494693635,-0.0861665003931896,0.0650626817486789,0.0589761834052663,0.0489216834836057,0.074884937432003,0.0660221836961739,0.0587207163682517,-0.165907543895381,-2.73269691915067,0.34980715109962,2.77034722978976,-0.0228016533634224,-1.46739525200644,0.868229710605398,0.00628181077109683,0.726483431908944,0.00559965617463274,0.981808489175297,0.142268565352825,0.960075960623242,0.095349475836254,0.929472776628793,0.0157814875018392,0.987886242135227,0.654767314676547,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,k_Bacteria,p_Firmicutes,c_Clostridia,o_Clostridia_vadinBB60_group,f_Clostridia_vadinBB60_group,g_Clostridia_vadinBB60_group,s_uncultured_bacterium,asv_236,ASV
a93616a02518bdffc6e2fb8fb18c2938,0.0399195418540967,-0.0111633036958652,-0.0033381240352988,-0.115201196479331,-0.194470558355433,-0.0794948855561309,0.0626573345326513,0.0617732849699445,0.0501858999173418,0.107076896276466,0.102470016667188,0.108981141440535,0.637108842114793,-0.180714101594187,-0.0665151773864137,-1.07587351226439,-1.89782889356848,-0.729437079712609,0.524053949454799,0.856591989558795,0.946967674661749,0.281983829525899,0.0577186257088867,0.465734343030578,0.862604823528933,0.971094014088067,0.994139339011361,0.391969223614838,0.18414990107121,0.898206406219735,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,k_Bacteria,p_Firmicutes,c_Clostridia,o_Clostridia_vadinBB60_group,f_Clostridia_vadinBB60_group,g_Clostridia_vadinBB60_group,s_uncultured_bacterium,asv_243,ASV
d8f099d313df42c4bd55367dfcba5b1e,-0.322525885580389,-0.0683257305030452,0.0920288362902659,-1.57300496374906,-0.676492213014847,0.0430158975266645,0.20760885088706,0.196181671693839,0.162155262109609,0.296282588099452,0.332113984406403,0.350701682829734,-1.55352666421647,-0.348277848349026,0.5675353059345,-5.30913738076656,-2.03692781628561,0.12265666129566,0.12029736416757,0.727631528165365,0.570350546560879,1.10145289449785e-07,0.0416572761506045,0.902378983917768,0.479757345192093,0.945621346806815,0.90926172386727,1.3666174802103e-06,0.146896710636342,0.962729170740295,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,k_Bacteria,p_Firmicutes,c_Clostridia,o_Clostridiales,f_Clostridiaceae,g_Clostridium_sensu_stricto_1,s_,asv_268,ASV
2529fbc6cce08cc4a4b42131cc59b32e,-0.234999644326425,0.0340260361537512,0.0431727047836881,-0.851185942704783,-0.321294282101335,0.0987829079705409,0.130546280939253,0.140038472343107,0.112840329174593,0.18320117492013,0.213505668864325,0.237576100875838,-1.8001251558884,0.242976344888885,0.382599954284861,-4.64618168019869,-1.50485129416168,0.415794802618496,0.0718408782973478,0.808023722450938,0.702016404159106,3.3813523714577e-06,0.132362312763703,0.677560162357071,0.364646882266841,0.959933760024661,0.929472776628793,2.76281230350812e-05,0.312263202646764,0.934498334666924,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,k_Bacteria,p_Firmicutes,c_Clostridia,o_Clostridiales,f_Clostridiaceae,g_Clostridium_sensu_stricto_1,s_,asv_269,ASV
45aa1cb25b9e01293c2aef67e55877e3,0.0090283482881729,0.0672880062834814,0.0605852208825822,0.11132339695644,-0.0433218386387762,0.0660501350528836,0.0716257313903369,0.0694347093989834,0.0596534789652382,0.0945681646765592,0.0927153714607604,0.0968708858175648,0.126048950746085,0.969083141067579,1.01561923853405,1.17717624463991,-0.467256269982278,0.681836802620703,0.899693176457978,0.332503708545084,0.30981073986734,0.239125168164181,0.640316539272038,0.495342150224874,0.962103626622884,0.691749816104336,0.802723560577065,0.345288497133623,0.815612321886436,0.898206406219735,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,k_Bacteria,p_Firmicutes,c_Clostridia,o_Peptococcales,f_Peptococcaceae,g_uncultured,s_uncultured_bacterium,asv_282,ASV
480cae699e90709442240687d533215d,0.0475652069740689,-0.044107069012027,-0.10343599858034,-0.0644236480073442,-0.09862322278118,0.0401785723332107,0.0505411058204928,0.0417079198762328,0.0372162323852949,0.0580514549075944,0.05542667753456,0.0692052290929464,0.941119237537197,-1.05752262742697,-2.77932482550842,-1.10976801718222,-1.77934574410826,0.580571336296693,0.346643758094192,0.290273133356577,0.0054472024592653,0.267099004539228,0.0751830956697679,0.561529395367319,0.691224160485442,0.664002724114659,0.13034377313242,0.379144773392548,0.206445385650592,0.912609762842004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,k_Bacteria,p_Firmicutes,c_Clostridia,o_Peptococcales,f_Peptococcaceae,g_uncultured,s_uncultured_bacterium,asv_286,ASV
82d35bf6c80d4316579bdbd8f8384ec8,-0.104505204690711,-0.125985626371207,0.0199955431214337,-0.0193249070798802,0.0221381071775895,0.0273831331125866,0.0698141247034787,0.0629402082516937,0.0527213225519218,0.0831206294034609,0.0822989296366696,0.0814894143731251,-1.496906322819,-2.00167158436145,0.379268617583359,-0.232492309292783,0.268996295277765,0.336033008989417,0.134417634782961,0.0453200644561851,0.70448840139705,0.816155659885515,0.787932533572803,0.736845974757321,0.483178829388059,0.257325789708848,0.929472776628793,0.872464583766589,0.879857995822963,0.946034715107712,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,k_Bacteria,p_Firmicutes,c_Clostridia,o_Christensenellales,f_Christensenellaceae,g_uncultured,s_uncultured_bacterium,asv_291,ASV
afaed5b814af8fdf712ee3a2f6e146ea,0.210673892418451,0.0106282605072715,0.184683939076612,2.25493144101253,1.25219130373394,0.24474782142509,0.15574630919303,0.148046238606352,0.123914791962154,0.157538696500885,0.135955191483381,0.0844746033318488,1.3526734181376,0.0717901421023712,1.49041075849135,14.3135083068296,9.21032356375303,2.89729471073841,0.176159986127108,0.942768918041083,0.136116265432631,1.80189043799806e-46,3.25143332368209e-20,0.00376395987237081,0.526907101362333,0.993168514288563,0.607985985599083,6.0363329672935e-44,1.0892301634335e-17,0.111013405159324,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,k_Bacteria,p_Firmicutes,c_Clostridia,o_Clostridiales,f_Clostridiaceae,g_Candidatus_Arthromitus,s_uncultured_bacterium,asv_298,ASV
7e0ae4a4c53b8b6c072556d091369675,0.0585412709556951,0.0160114306998041,0.0100176343277024,0.0573373357878639,0.0117490430865616,-0.0171103917755852,0.0484476287553257,0.0430401620797476,0.037926716777284,0.0619143953270689,0.058630054814182,0.0565944699151179,1.20834130502744,0.372011394151748,0.264131334819428,0.926074388435416,0.20039283817486,-0.302333280994555,0.226916006680562,0.709884365920823,0.79167871930904,0.354407322908635,0.841173360202277,0.762398010113582,0.580281391129682,0.945621346806815,0.955638484441403,0.46927451847586,0.897430177285869,0.946962224002626,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,k_Bacteria,p_Firmicutes,c_Clostridia,o_Clostridia_vadinBB60_group,f_Clostridia_vadinBB60_group,g_Clostridia_vadinBB60_group,s_uncultured_bacterium,asv_306,ASV
c8332928d52ce20e6d1f8dc65a5501e1,-0.137978107393225,-0.0878094924841892,-0.129180629888178,-0.15911151313349,-0.256667159072174,-0.047185666140301,0.0721952474333541,0.080691482097329,0.0632135667564893,0.131518331181904,0.123972797205057,0.13712747731029,-1.9111799224817,-1.08821266138444,-2.04355863015619,-1.20980483635716,-2.07035063222486,-0.344100737983605,0.0559814631081585,0.276501236476665,0.0409971697285213,0.226353789983951,0.0384195213192442,0.730770527925558,0.323341209331605,0.664002724114659,0.337093491559808,0.3340463420468,0.138392899375772,0.946034715107712,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,k_Bacteria,p_Firmicutes,c_Clostridia,o_Clostridia_vadinBB60_group,f_Clostridia_vadinBB60_group,g_Clostridia_vadinBB60_group,s_unidentified,asv_314,ASV
40d3ced278c1560950b676bcd978b0c7,-0.0422002587807478,0.0334743140982065,-0.0191833728025031,0.114548225460004,-0.05110113436084,-0.0387345847711769,0.08333458732701,0.0893140335893566,0.071607060435894,0.128342316552156,0.112746233830038,0.114024456611412,-0.506395485168138,0.374793442339789,-0.267897783901868,0.892521099332458,-0.453240277966832,-0.339704182087724,0.61257904338605,0.707814091639466,0.788777999561934,0.372113688693612,0.65037573207918,0.734079312002321,0.884543015234167,0.945621346806815,0.955638484441403,0.488855238087686,0.8190822189719,0.946034715107712,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,k_Bacteria,p_Firmicutes,c_Clostridia,o_Clostridia_vadinBB60_group,f_Clostridia_vadinBB60_group,g_Clostridia_vadinBB60_group,s_unidentified,asv_324,ASV
20b13055a9ab21debbbd6e363aa6db03,-0.0512640429114402,-0.0563990727659928,-0.0352293019418111,-0.0398465684679407,-0.0432337665305982,0.0099529216489225,0.059522862630165,0.0591955782507577,0.0477062269444759,0.0791875436414241,0.0784833264723569,0.0808878998263078,-0.861249621510317,-0.952758203105667,-0.738463387239021,-0.503192378947545,-0.550865622978224,0.123045865578098,0.389100575707402,0.340712595991688,0.460232907956949,0.614829022435448,0.581725794798994,0.90207077841474,0.726364142541232,0.691749816104336,0.891561804672408,0.720166861943619,0.768135020001297,0.962729170740295,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,k_Bacteria,p_Firmicutes,c_Clostridia,o_Clostridia_vadinBB60_group,f_Clostridia_vadinBB60_group,g_Clostridia_vadinBB60_group,s_unidentified,asv_328,ASV
dcbdb85393562181f14e4cd7847a1a63,0.0674939626581224,0.00199643253472991,-0.0282284145591936,0.257640994747575,-0.0037557280759821,0.0491045282425619,0.0626170582892906,0.0586009089929074,0.0496769008576992,0.0759842644274837,0.061334435185564,0.0671294347067395,1.07788459729776,0.0340682861245641,-0.568240249931344,3.39071512620165,-0.0612335968305463,0.731490268867585,0.281085259986742,0.972822697803975,0.569871844341945,0.000697105200437092,0.951173173523499,0.464479746231437,0.649403876521094,0.993584157818085,0.90926172386727,0.00268425565685547,0.965584888273855,0.898206406219735,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,k_Bacteria,p_Firmicutes,c_Clostridia,o_Clostridia_vadinBB60_group,f_Clostridia_vadinBB60_group,g_Clostridia_vadinBB60_group,s_unidentified,asv_330,ASV
105acc0185979f49c660664bdba23b01,0.00896413195102308,0.056212839873086,-0.0563303762288511,-0.149265019737374,-0.109025096220191,-0.16211452016643,0.0592929778644418,0.0601992547264758,0.0522424916276857,0.0956777970649602,0.0957476102977899,0.0933674399437618,0.15118370292545,0.933779664357929,-1.07824827020691,-1.56008002186789,-1.13867172121692,-1.73630679243296,0.879830805705478,0.350417561409093,0.280922975661187,0.118740972034974,0.254840101785682,0.0825096028550335,0.960075960623242,0.692757446184215,0.802723560577065,0.193098182678235,0.469073813726393,0.5725481809144,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,k_Bacteria,p_Firmicutes,c_Clostridia,o_Clostridia_vadinBB60_group,f_Clostridia_vadinBB60_group,g_Clostridia_vadinBB60_group,s_unidentified,asv_331,ASV
b36f55e05d656638c9385870b6626286,0.0460860412444086,0.0262890703101076,-0.0379090555383591,-0.164516412593063,-0.0314374115940596,-0.123891898243079,0.0687602815414662,0.0712799312336612,0.0581773039762208,0.0961277216460373,0.109072997932056,0.0989865823936978,0.670242183586991,0.368814473514712,-0.651612449312775,-1.71143567928144,-0.288223595116022,-1.25160294705727,0.502703416909998,0.712266015753975,0.514651214575063,0.0870007154305021,0.773175588500229,0.21071458019677,0.846761388090043,0.945621346806815,0.90926172386727,0.151011604503721,0.872100411271302,0.735306087144977,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,k_Bacteria,p_Firmicutes,c_Clostridia,o_Clostridia_vadinBB60_group,f_Clostridia_vadinBB60_group,g_Clostridia_vadinBB60_group,s_uncultured_bacterium,asv_337,ASV
ea646b94f2b3e8865b1b0d40c921d860,0.0945368956937222,-0.073662561519321,-0.025628712095423,0.0214109194345635,0.021474687908808,-0.0216549770034901,0.0646984501619824,0.0451226797406774,0.0430807155678772,0.0638128891116982,0.0667301803733997,0.0626786607132964,1.4611925858662,-1.63249527604885,-0.594899870106449,0.335526564188087,0.321813724893937,-0.345492018448573,0.14396259714438,0.102575192822123,0.551910404124805,0.737227909568428,0.747593816022559,0.72972450966187,0.487146162054215,0.407182084601502,0.90926172386727,0.820502822941605,0.85185009648829,0.946034715107712,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,k_Bacteria,p_Firmicutes,c_Clostridia,o_Clostridia_vadinBB60_group,f_Clostridia_vadinBB60_group,g_Clostridia_vadinBB60_group,s_uncultured_bacterium,asv_342,ASV
