id,lfc.BirthModeCSR,lfc.BirthModeVF,lfc.SexM,se.BirthModeCSR,se.BirthModeVF,se.SexM,W.BirthModeCSR,W.BirthModeVF,W.SexM,p_val.BirthModeCSR,p_val.BirthModeVF,p_val.SexM,q_val.BirthModeCSR,q_val.BirthModeVF,q_val.SexM,diff_abn.BirthModeCSR,diff_abn.BirthModeVF,diff_abn.SexM,Kingdom,Phylum,Class,Order,Family,Genus,Species,ASV,level
c3342d2a9a35fb23f494d299efedfcb9,-0.470593563434306,-0.21447738044213,0.00115551457573962,0.319651890816497,0.389177975639502,0.268092907668811,-1.47220641252036,-0.551103592359506,0.0043101273576662,0.140965146304323,0.581562662969784,0.996561026573976,0.814700971699532,0.86659999932855,0.996561026573976,FALSE,FALSE,FALSE,k_d__Bacteria,p_Proteobacteria,c_Gammaproteobacteria,o_Enterobacterales,f_Enterobacteriaceae,g_Escherichia-Shigella,s_,asv_123,ASV
7c60bd2ffe3eed870549edc57875acf8,0.183359596124833,0.0617239977342659,0.147645038674242,0.368605212248166,0.3997770175282,0.302032744924435,0.497441680236972,0.154396063375284,0.488837853363155,0.618877619476943,0.877297457414945,0.624956496555208,0.983805513961055,0.973196369763947,0.9912211605619,FALSE,FALSE,FALSE,k_d__Bacteria,p_Proteobacteria,c_Gammaproteobacteria,o_Burkholderiales,f_Sutterellaceae,g_Parasutterella,s_uncultured_organism,asv_142,ASV
94e1ce4bbbed8aed7c95d0a0b492b4e9,0.0231662675892169,-0.149649354080255,-0.0927152006448511,0.174930129100878,0.16576550030882,0.116656590336545,0.132431546859817,-0.902777440429153,-0.794770362971994,0.894642963631162,0.366644026556091,0.426747093746126,0.983805513961055,0.86659999932855,0.9912211605619,FALSE,FALSE,FALSE,k_d__Bacteria,p_Deferribacterota,c_Deferribacteres,o_Deferribacterales,f_Deferribacteraceae,g_Mucispirillum,s_,asv_180,ASV
428a6b3af0339c2456190db998ea95aa,-0.0702314110057588,0.152364100286011,-0.0138397896325238,0.0993854238219281,0.133361592056687,0.104724490144283,-0.706657055984331,1.14248861262279,-0.132154280373733,0.479779622763178,0.253250976715151,0.894862262834805,0.9702941170307,0.846228873414042,0.9912211605619,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Christensenellales,f_Christensenellaceae,g_Christensenellaceae_R-7_group,s_unidentified,asv_209,ASV
bbaa5cb76e0ce9916868dd33bb0b5aad,-0.0672978418631418,-0.106733135551201,-0.0160097052570025,0.101984341415465,0.0987990761761754,0.0758595448529319,-0.659884065819308,-1.08030499557382,-0.211044045782773,0.509328230353332,0.280006385882636,0.832852901732479,0.9702941170307,0.851942662023108,0.9912211605619,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Clostridia_vadinBB60_group,f_Clostridia_vadinBB60_group,g_Clostridia_vadinBB60_group,s_uncultured_bacterium,asv_236,ASV
d8f099d313df42c4bd55367dfcba5b1e,0.157663084157125,0.216179015142315,0.0572780953289907,0.356812574840559,0.365014680186006,0.296236163025011,0.441865268418793,0.59224745435486,0.19335281264818,0.658586704811084,0.553684896578333,0.846682668082692,0.983805513961055,0.86659999932855,0.9912211605619,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Clostridiales,f_Clostridiaceae,g_Clostridium_sensu_stricto_1,s_,asv_268,ASV
2529fbc6cce08cc4a4b42131cc59b32e,-0.0348239973628133,0.264943803280696,0.0273548192639232,0.230976772484656,0.269690976154403,0.21291160145513,-0.150768395402731,0.982397731872981,0.128479702735636,0.880158418046093,0.325903943292942,0.897769359962889,0.983805513961055,0.853802218702494,0.9912211605619,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Clostridiales,f_Clostridiaceae,g_Clostridium_sensu_stricto_1,s_,asv_269,ASV
2798635e0758a16e7c6dd5b7e48c2c82,0.00585842688386256,0.213527188752642,0.0154268031161242,0.0754479432609793,0.136188677095239,0.107073558716934,0.0776485962459955,1.56787769223516,0.144076682432004,0.938107584830156,0.116909678812165,0.885439917318005,0.983805513961055,0.833380845394463,0.9912211605619,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Clostridiales,f_Clostridiaceae,g_Clostridium_sensu_stricto_1,s_,asv_270,ASV
45aa1cb25b9e01293c2aef67e55877e3,0.100378496960219,0.0777117098545732,-0.0686018714476865,0.0887603908671377,0.0972981016638039,0.0857045222972839,1.13089291270102,0.798697081707637,-0.800446342956404,0.258100166671328,0.424466079359639,0.423452239772025,0.910672253911582,0.86659999932855,0.9912211605619,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Peptococcales,f_Peptococcaceae,g_uncultured,s_uncultured_bacterium,asv_282,ASV
82d35bf6c80d4316579bdbd8f8384ec8,-0.0886616431924934,-0.0624932270268414,0.133859955404607,0.0973020328306026,0.102655263951683,0.0759079649964329,-0.911200317334052,-0.608767876299601,1.76345071839164,0.362189836873757,0.542678309075201,0.0778245021100695,0.9702941170307,0.86659999932855,0.59233093272664,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Christensenellales,f_Christensenellaceae,g_uncultured,s_uncultured_bacterium,asv_291,ASV
afaed5b814af8fdf712ee3a2f6e146ea,0.234976312412819,0.021346792093718,0.34659800153133,0.288664023283984,0.305645928052759,0.239986089834787,0.814013155292486,0.0698415720101896,1.44424204657002,0.415637414679161,0.944319758266027,0.148670901294088,0.9702941170307,0.985982004453275,0.714663630782107,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Clostridiales,f_Clostridiaceae,g_Candidatus_Arthromitus,s_uncultured_bacterium,asv_298,ASV
40d3ced278c1560950b676bcd978b0c7,-0.170809991181767,-0.185737667456626,0.00663160310437713,0.148142813093542,0.149222292084453,0.101932392747023,-1.1530089621959,-1.24470456030462,0.0650588387622326,0.248906705968126,0.213240369066103,0.948127152875788,0.910672253911582,0.846228873414042,0.9912211605619,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Clostridia_vadinBB60_group,f_Clostridia_vadinBB60_group,g_Clostridia_vadinBB60_group,s_unidentified,asv_324,ASV
20b13055a9ab21debbbd6e363aa6db03,-0.0227146939989725,0.103725548618431,-0.0517328360673352,0.103190680718568,0.138342326980069,0.104550303412457,-0.220123501858877,0.749774496950417,-0.494812873600624,0.825774971834346,0.453390531056818,0.6207322162244,0.983805513961055,0.86659999932855,0.9912211605619,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Clostridia_vadinBB60_group,f_Clostridia_vadinBB60_group,g_Clostridia_vadinBB60_group,s_unidentified,asv_328,ASV
105acc0185979f49c660664bdba23b01,-0.122023878423412,-0.165410235064953,0.0281296039065495,0.116174094675048,0.11479546443069,0.0838343737582363,-1.05035359874958,-1.44091263435606,0.335537830671585,0.293555570856223,0.149609366245606,0.737219412255599,0.910672253911582,0.833380845394463,0.9912211605619,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Clostridia_vadinBB60_group,f_Clostridia_vadinBB60_group,g_Clostridia_vadinBB60_group,s_unidentified,asv_331,ASV
b36f55e05d656638c9385870b6626286,0.0688718069347667,0.0666245671230656,-0.0418343389063924,0.132263764074401,0.152088753499946,0.118795818131477,0.520715612599872,0.438063733115476,-0.352153296003168,0.602564896659819,0.661340083558966,0.724723300620212,0.978890593963004,0.886333702735808,0.9912211605619,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Clostridia_vadinBB60_group,f_Clostridia_vadinBB60_group,g_Clostridia_vadinBB60_group,s_uncultured_bacterium,asv_337,ASV
ea646b94f2b3e8865b1b0d40c921d860,0.0242886590705974,-0.0918994710505965,-0.0831693444404619,0.0959049509921299,0.0898903263438948,0.0680019584232564,0.253257614120366,-1.0223510669993,-1.22304337064531,0.80006914760964,0.306614771454698,0.221313315650351,0.983805513961055,0.853802218702494,0.758550755741157,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Clostridia_vadinBB60_group,f_Clostridia_vadinBB60_group,g_Clostridia_vadinBB60_group,s_uncultured_bacterium,asv_342,ASV
6c6dc0a7cd6856d4d841ce4192a2a325,-0.225963407409236,-0.116208020441414,-0.0892511099699119,0.267225738206446,0.253769831185931,0.202683347938762,-0.845589982932962,-0.457926854024943,-0.440347521775089,0.397781515579221,0.647004993128251,0.65968542705459,0.9702941170307,0.879623242001947,0.9912211605619,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Peptostreptococcales-Tissierellales,f_Peptostreptococcaceae,g_Romboutsia,s_,asv_360,ASV
33022141594a26f64007d7ec7d3e49f2,-0.120370803688372,0.13176122846759,-0.0720067309844583,0.184886794457675,0.19632960223983,0.150734368610321,-0.651051385478631,0.671122576342998,-0.477706124013498,0.515013316847292,0.502142445846633,0.632859384956763,0.9702941170307,0.86659999932855,0.9912211605619,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Peptostreptococcales-Tissierellales,f_Peptostreptococcaceae,g_Romboutsia,s_,asv_361,ASV
078486dc71f0b9e0dfff56304fe2bc20,0.00585842688386265,0.230580585816128,-0.0050511888216466,0.104007333018729,0.117478429385932,0.0991201906797034,0.0563270561202421,1.96274828512254,-0.0509602411679069,0.955081265378251,0.0496754295529908,0.959357202311241,0.983805513961055,0.833380845394463,0.9912211605619,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Peptostreptococcales-Tissierellales,f_Anaerovoracaceae,g_[Eubacterium]_nodatum_group,s_,asv_367,ASV
86e4f6fdc3bf7fbc6ea4336fdeedd97b,-0.0125718053028721,0.0135966108627801,-0.0457019292750593,0.0849427761894196,0.0853221824217801,0.0650133457769922,-0.148003230726029,0.159356107366861,-0.702962272266766,0.882340218573872,0.873388318183369,0.482079261520714,0.983805513961055,0.972798370659525,0.9912211605619,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Peptostreptococcales-Tissierellales,f_Anaerovoracaceae,g_Family_XIII_AD3011_group,s_,asv_370,ASV
c6fda4b9a67c5c303ab4f2116a1197e6,-0.0297215430820297,0.147078565539875,0.175188361737807,0.145247522895976,0.14629719551289,0.110584026815797,-0.204626850010488,1.00534097748249,1.5842103672859,0.837863675990156,0.314732689914657,0.113145854840886,0.983805513961055,0.853802218702494,0.673955744052236,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Peptostreptococcales-Tissierellales,f_Anaerovoracaceae,g_[Eubacterium]_nodatum_group,s_uncultured_organism,asv_374,ASV
5d1bfef4367fee8746ead206aac969c3,0.00585842688386267,-0.0648684638433856,-0.0941278608758176,0.0828806804060205,0.0825493304915906,0.0682420734651757,0.0706850722648883,-0.785814536072994,-1.37932299087969,0.943648401724321,0.431976149331629,0.167795191006809,0.983805513961055,0.86659999932855,0.735109496708346,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Bacilli,o_RF39,f_RF39,g_RF39,s_uncultured_bacterium,asv_412,ASV
c0a64c29b86aa9015d95d6ac55f9ddaa,-0.399644164850565,-0.325993767741776,0.0985558566628143,0.191323240824126,0.185031089251158,0.13477180831067,-2.08884275182197,-1.7618323983343,0.731279470819504,0.0367218805737861,0.0780976190716578,0.464608467233775,0.676227406337139,0.833380845394463,0.9912211605619,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Bacilli,o_RF39,f_RF39,g_RF39,s_,asv_458,ASV
e7f677a9500632605d6617e310b99c89,-0.122588538423346,-0.102083423484207,-0.00330690446657704,0.105181365252625,0.116599167632266,0.0824550018251057,-1.16549674107112,-0.875507308990066,-0.0401055653796634,0.243817978613602,0.381297935079493,0.96800896484184,0.910672253911582,0.86659999932855,0.9912211605619,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Bacilli,o_RF39,f_RF39,g_RF39,s_,asv_467,ASV
4b72261af364903930771877a0828e14,-0.0374442265727295,-0.185155148691949,-0.244675187417214,0.13791749300512,0.119444948256442,0.0972856980177181,-0.271497297092976,-1.55012959019775,-2.51501703130765,0.786008578274912,0.121110415147579,0.0119026633714315,0.983805513961055,0.833380845394463,0.296484523979295,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Bacilli,o_RF39,f_RF39,g_RF39,s_,asv_496,ASV
ff7be10aac8348bb79fc2651954921e3,0.00879199602647947,0.0440002329774961,-0.106830661666243,0.105130221847224,0.106190237452039,0.0836329852358067,0.0836295774135818,0.414352901295366,-1.27737472679027,0.933350949928828,0.678615676545215,0.20146998297746,0.983805513961055,0.886333702735808,0.758550755741157,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Bacilli,o_RF39,f_RF39,g_RF39,s_,asv_497,ASV
2b38a17a9b0c799e9bce0fca7ab8d33a,0.00585842688386263,-0.045689659013267,-0.0722108280051059,0.0778501703535745,0.0763169304454907,0.0627526874447945,0.0752525891369952,-0.598683132911128,-1.15072088456183,0.940013742853704,0.549384207077832,0.24984708178513,0.983805513961055,0.86659999932855,0.80538941657795,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Bacilli,o_RF39,f_RF39,g_RF39,s_uncultured_Lachnospiraceae,asv_515,ASV
32530dfa2fb8e94f2b07da7c82d9c627,0.00585842688386264,0.0451033008882321,0.0401914174911014,0.0868137206045784,0.092431482135288,0.0728218170097948,0.0674827301843999,0.487964704733571,0.55191451053323,0.946197409999038,0.625574841528765,0.581006926245367,0.983805513961055,0.871166319193345,0.9912211605619,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Bacilli,o_RF39,f_RF39,g_RF39,s_uncultured_bacterium,asv_524,ASV
a503010c9fc4c4d70f27613e921a60d5,-0.224831291990402,-0.201038112641294,-0.0220406120492782,0.100919104251758,0.113413699854285,0.0759676106532207,-2.22783677736107,-1.77260871393482,-0.290131700335948,0.025891401394052,0.0762935667954044,0.771715484931655,0.644931271088203,0.833380845394463,0.9912211605619,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Bacilli,o_RF39,f_RF39,g_RF39,s_uncultured_bacterium,asv_535,ASV
306e31ae31e2479962fd9f5e95660548,-0.200331451048007,-0.244242427554307,0.0100735622036352,0.167789334502953,0.173238798562963,0.121278304863461,-1.19394627579551,-1.40985985576169,0.0830615353255172,0.232498984101664,0.158581068366862,0.933802610481395,0.910672253911582,0.835600244856158,0.9912211605619,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Bacilli,o_Acholeplasmatales,f_Acholeplasmataceae,g_Anaeroplasma,s_uncultured_bacterium,asv_548,ASV
0425d580a9521c4e1a833b43bf4171e6,0.125815578230011,0.192423514456676,0.0140859147128568,0.161789111061726,0.155462246734208,0.145143835728843,0.777651706003929,1.23775076263796,0.0970479706707768,0.436774370035178,0.215808490366434,0.922688299123629,0.9702941170307,0.846228873414042,0.9912211605619,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Bacilli,o_Erysipelotrichales,f_Erysipelotrichaceae,g_uncultured,s_unidentified,asv_556,ASV
bf6f1b46de079afce097ad39097aa36e,0.00585842688386264,0.0788993282628454,0.0515755651958663,0.0974562169994216,0.11635959394004,0.0900427894160984,0.0601134238967783,0.678064657938754,0.572789509635574,0.952065298575299,0.497730697990083,0.566787222812192,0.983805513961055,0.86659999932855,0.9912211605619,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Bacilli,o_Erysipelotrichales,f_Erysipelotrichaceae,g_uncultured,s_unidentified,asv_557,ASV
4cdfe4ce24f411be533e6d6e39f80f99,0.0850843043865271,0.235120845339872,0.126846139310416,0.159720423941456,0.158713466967154,0.135632263705328,0.532707729461789,1.48141710865992,0.93522098536967,0.594235914732098,0.138495458453665,0.349674425795954,0.978890593963004,0.833380845394463,0.939321496745995,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Bacilli,o_Erysipelotrichales,f_Erysipelotrichaceae,g_uncultured,s_,asv_561,ASV
db66ab43add889efc6f36d999d74bd9f,0.238879948625695,-0.286372137625243,1.38555072994216,0.530069753716823,0.502306863516592,0.40642911751352,0.450657572801846,-0.570113925221697,3.40908333147679,0.652236365305049,0.568600430976475,0.000651815657104327,0.983805513961055,0.86659999932855,0.0779615082513112,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Bacilli,o_Erysipelotrichales,f_Erysipelotrichaceae,g_Faecalibaculum,s_uncultured_bacterium,asv_581,ASV
76af84637f0f7b485bc3ae2da8c96721,0.0827823165311294,-0.0346107087771262,0.314573356741403,0.254699773677312,0.231454918066515,0.194292926576023,0.325019199412439,-0.149535421697887,1.61906746830702,0.745166540861911,0.881131161093418,0.105432747404982,0.983805513961055,0.973507815079019,0.653863355440788,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Bacilli,o_Erysipelotrichales,f_Erysipelotrichaceae,g_Faecalibaculum,s_,asv_582,ASV
031576b29e776dff6924cd6319f5840f,0.000504652535845161,0.182968062384263,-0.0375909943439692,0.119661644046676,0.122682621445916,0.105686438043259,0.00421732911883036,1.49139348530242,-0.355684182757514,0.996635068182968,0.1358582175147,0.72207709175044,0.996635068182968,0.833380845394463,0.9912211605619,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Bacilli,o_Erysipelotrichales,f_Erysipelatoclostridiaceae,g_Erysipelatoclostridium,s_,asv_588,ASV
b054aca2fa49ab0f8e9328b3462b740f,0.00585842688386259,0.236632094771307,0.131012373900342,0.0835651052329111,0.126853320665431,0.0972320934823466,0.0701061390102255,1.86539929368828,1.34741903838704,0.944109180503789,0.0621254563025944,0.177845312353888,0.983805513961055,0.833380845394463,0.735109496708346,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Bacilli,o_Erysipelotrichales,f_Erysipelatoclostridiaceae,g_Erysipelatoclostridium,s_unidentified,asv_596,ASV
7dd93ae46821038682c068ced4636077,-0.0886616431924935,0.254771108803108,-0.0141450330546524,0.123698683783473,0.148852116504188,0.11722135115909,-0.716754944197226,1.71157196005299,-0.120669425107164,0.473525316993932,0.0869755793762271,0.903952877220865,0.9702941170307,0.833380845394463,0.9912211605619,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Bacilli,o_Erysipelotrichales,f_Erysipelotrichaceae,g_uncultured,s_uncultured_bacterium,asv_611,ASV
c4a7d3b208ece70a26268344fbb93c52,0.0570522253370421,-0.832949033565506,-0.720837893782832,0.471058348201292,0.434111950485012,0.350361155397744,0.121114986189912,-1.91874246409225,-2.0574138504724,0.903599959295247,0.0550169345688808,0.0396464339739206,0.983805513961055,0.833380845394463,0.533776545104478,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Bacilli,o_Erysipelotrichales,f_Erysipelotrichaceae,g_Turicibacter,s_,asv_635,ASV
6b44f80875b0a520f1a73d534bc76eba,-0.0755851853537762,-0.0856391967830163,0.0589251250738025,0.155235878374189,0.168589774232192,0.126686498848524,-0.486905386469884,-0.507973850567406,0.465125531208008,0.626325381555143,0.611471681861687,0.641841563479023,0.983805513961055,0.871166319193345,0.9912211605619,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Bacilli,o_Staphylococcales,f_Staphylococcaceae,g_Staphylococcus,s_,asv_656,ASV
db35c906865fb1665ab2ed219d1e567e,0.404412431274737,0.348492446676582,-0.166156494107245,0.535750883562531,0.525635431723716,0.413146798286839,0.754851636614307,0.662992685888336,-0.402173016458634,0.45033800717493,0.507335238450624,0.687556699273156,0.9702941170307,0.86659999932855,0.9912211605619,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Bacilli,o_Lactobacillales,f_Lactobacillaceae,g_Lactobacillus,s_,asv_698,ASV
c6b5af7e07b9b826ae97b6c03156c6f7,0.247892655932599,0.301570921818722,-0.303998491236939,0.316321794850507,0.275396236077159,0.249532782375151,0.78367238669012,1.09504373085996,-1.21827075522247,0.433232369232845,0.27349747836968,0.223121099569479,0.9702941170307,0.851571694014685,0.758550755741157,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Bacilli,o_Lactobacillales,f_Lactobacillaceae,g_Lactobacillus,s_,asv_723,ASV
caa314c8bbe94ec49c4b5e7ac761c89c,0.151367593041301,0.113094302458794,-0.662037780716424,0.420573006989028,0.372314990394543,0.34087811920749,0.359908007708278,0.303759734033132,-1.94215393541715,0.718915928490037,0.761310945609349,0.0521184677400742,0.983805513961055,0.918939203070315,0.533776545104478,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Bacilli,o_Lactobacillales,f_Lactobacillaceae,g_Lactobacillus,s_,asv_726,ASV
42fa666aab3186e80091e708e6b911f2,-0.0244974536877582,0.0448851114088421,0.444671581809594,0.181144586463232,0.174871778667884,0.137274993978664,-0.135237017931699,0.256674414538253,3.23927591560272,0.892424479846531,0.797430124218404,0.00119833587810518,0.983805513961055,0.945869497990661,0.0779615082513112,FALSE,FALSE,FALSE,k_d__Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Marinifilaceae,g_Butyricimonas,s_,asv_767,ASV
3ae2a2aa07a75cd4a126c14bb16e1a7f,-0.158400779242106,-0.19518181715688,0.352933793723056,0.225466989524908,0.211523006625402,0.161877128545325,-0.702545324155343,-0.922745096482761,2.18025731549985,0.482339146455425,0.356140058712157,0.029238393178317,0.9702941170307,0.863560850328594,0.510996780291499,FALSE,FALSE,FALSE,k_d__Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Marinifilaceae,g_Butyricimonas,s_uncultured_bacterium,asv_768,ASV
