feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
f27c18211f38a2b8824f2a0ffa75d352	BirthMode	CSR	1.14147116137063	0.384649963124137	91	32	0.00387607533685879	0.116282260105764
f5e7b0432a0779c0c404e9453474c530	BirthMode	CSR	-0.805002687011304	0.343945024810178	91	91	0.0215457516096652	0.323186274144978
X94e1ce4bbbed8aed7c95d0a0b492b4e9	BirthMode	CS	-1.13658336178206	0.529432312340557	91	53	0.0345923184353375	0.345923184353375
X264d967e6d61a657b841b0165db6464d	BirthMode	CS	0.308207784811741	0.175183036582807	91	16	0.0820341281427587	0.410170640713794
X94e1ce4bbbed8aed7c95d0a0b492b4e9	BirthMode	CSR	-0.962234060046633	0.540897801340678	91	53	0.0787395399569535	0.410170640713794
cd1032dccdcdadb3b177b8bfd184fe52	BirthMode	CSR	0.256136475749143	0.137218940196461	91	91	0.0653223456214934	0.410170640713794
a1008f2cef2fbdb6e9e4d8e6baae6b6a	BirthMode	CS	-0.325114509318467	0.202230216538476	91	33	0.111536167228532	0.478012145265138
f27c18211f38a2b8824f2a0ffa75d352	Sex	M	0.447682064637888	0.315159306358061	91	32	0.159037773307174	0.530125911023913
f5e7b0432a0779c0c404e9453474c530	BirthMode	CS	-0.49909773982007	0.336654372326783	91	91	0.141814653153392	0.530125911023913
X264d967e6d61a657b841b0165db6464d	BirthMode	CSR	0.242220010062688	0.17897683445296	91	16	0.179446779910074	0.538340339730222
X438fb020cf251f2c2f4e89552e4a78ff	BirthMode	CSR	-1.16318602833841	0.974232443087669	91	77	0.23574236711922	0.544020847198201
X438fb020cf251f2c2f4e89552e4a78ff	Sex	M	-0.970716154839961	0.798228130587235	91	77	0.227240441673941	0.544020847198201
X264d967e6d61a657b841b0165db6464d	Sex	M	0.186072140586724	0.146642975192884	91	16	0.207868724772319	0.544020847198201
db35c906865fb1665ab2ed219d1e567e	BirthMode	CS	0.25199175252987	0.236322087399483	91	91	0.289235351597982	0.553942391028496
f5e7b0432a0779c0c404e9453474c530	Sex	M	0.296633175326333	0.281808100445596	91	91	0.295435941881864	0.553942391028496
cd1032dccdcdadb3b177b8bfd184fe52	Sex	M	-0.11970861549474	0.112429039795718	91	91	0.289936097340716	0.553942391028496
a48efa77549a0058f29816ef3038a36e	BirthMode	CS	0.548270830333331	0.562690118512189	91	78	0.332572145502598	0.586892021475172
X5467dddfc6f0c07ff660f571f4d731ad	Sex	M	-0.413572819998655	0.528541383730155	91	61	0.436057424359915	0.726762373933192
cd1032dccdcdadb3b177b8bfd184fe52	BirthMode	CS	0.0994720045448379	0.134310290456101	91	91	0.460922046431608	0.727771652260433
db35c906865fb1665ab2ed219d1e567e	BirthMode	CSR	0.13676103174241	0.241439924430596	91	91	0.572553633484562	0.858830450226843
a48efa77549a0058f29816ef3038a36e	Sex	M	0.222817139929435	0.47101908209737	91	78	0.637359868839897	0.869127093872587
X5467dddfc6f0c07ff660f571f4d731ad	BirthMode	CSR	0.308112267616068	0.645081454553038	91	61	0.634109189455176	0.869127093872587
X438fb020cf251f2c2f4e89552e4a78ff	BirthMode	CS	0.317008830673068	0.95358149695312	91	77	0.740356553660456	0.924606163622519
f27c18211f38a2b8824f2a0ffa75d352	BirthMode	CS	0.0504152440823104	0.376496482170498	91	32	0.893785958168435	0.924606163622519
a1008f2cef2fbdb6e9e4d8e6baae6b6a	BirthMode	CSR	-0.0696200038239645	0.206609753391758	91	33	0.736955733174945	0.924606163622519
a1008f2cef2fbdb6e9e4d8e6baae6b6a	Sex	M	0.0304067840640296	0.169283745764307	91	33	0.857868416713246	0.924606163622519
a48efa77549a0058f29816ef3038a36e	BirthMode	CSR	0.0863336167779021	0.574875845023207	91	78	0.880971929006651	0.924606163622519
X5467dddfc6f0c07ff660f571f4d731ad	BirthMode	CS	0.154681508623881	0.631407569573237	91	61	0.807049707262167	0.924606163622519
X94e1ce4bbbed8aed7c95d0a0b492b4e9	Sex	M	0.121278577049162	0.443179493627335	91	53	0.78499788569593	0.924606163622519
db35c906865fb1665ab2ed219d1e567e	Sex	M	-0.00224562681149724	0.197821516717869	91	91	0.990968773396641	0.990968773396641
