feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X8479c5090e759d6b0f74da1bd0933311	BirthMode	CSR	-1.51329807447472	0.409795011115	91	88	0.000386483613789007	0.0266673693514415
